시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,4,"24,300",5,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,16,"24,900",14,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,17,"24,400",6,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,17,"24,400",9,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,18,"24,900",10,2022,화곡로 295,20220725,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,20,"24,400",8,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,20,"24,300",5,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,20.96,202206,21,"27,900",18,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,22,"24,400",8,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202207,2,"24,900",11,2022,화곡로 295,20220725,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,20.96,202207,4,"27,200",6,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,20.96,202207,4,"27,200",9,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,22.71,202207,4,"28,700",7,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202207,6,"24,900",12,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202207,6,"24,900",11,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,20.96,202207,8,"27,200",7,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202207,9,"24,900",11,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,20.96,202207,9,"27,200",8,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202207,11,"24,900",11,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,20.96,202207,13,"27,500",13,2022,화곡로 295,20220727,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202207,13,"23,700",4,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,21.2,202207,20,"28,100",15,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,17,"36,000",10,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,18,"36,000",9,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,20,"36,000",8,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,20,"35,000",4,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,22,"36,000",8,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,27,"35,000",7,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,31,"35,000",7,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202205,31,"35,000",6,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202206,6,"35,000",9,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202206,6,"35,000",5,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202207,5,"35,000",2,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,924-6,924,6,리치아파트,26.94,202207,14,"36,000",11,2022,강서로7길 104,,직거래,-
서울특별시 강서구 화곡동,1105,1105,0,미래안포레,20.33,202207,4,"23,023",7,2022,화곡로 321,,직거래,-
서울특별시 강서구 화곡동,1105,1105,0,미래안포레,20.33,202209,17,"23,402",16,2022,화곡로 321,,직거래,-
서울특별시 강서구 화곡동,1105,1105,0,미래안포레,20.33,202302,8,"21,950",3,2022,화곡로 321,,직거래,-
서울특별시 강서구 화곡동,1105,1105,0,미래안포레,20.33,202302,8,"23,108",9,2022,화곡로 321,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,11,"37,700",8,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,11,"37,200",8,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,11,"38,700",4,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,12,"37,200",5,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,12,"39,200",15,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,12,"38,700",15,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,17,"39,100",13,2022,강서로5가길 37-5,20221130,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,28,"39,100",11,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"36,100",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"36,600",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"36,600",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,100",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,100",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"39,100",13,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"38,100",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,200",11,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"37,700",8,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"38,700",6,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,500",3,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"38,100",6,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"36,700",6,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"37,200",6,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,700",5,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202211,30,"37,200",4,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,700",4,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202211,30,"37,700",4,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202212,12,"38,200",11,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202301,29,"39,200",15,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202301,29,"39,700",13,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202301,31,"38,700",5,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202301,31,"38,200",11,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202301,31,"38,200",8,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202302,10,"37,700",5,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202302,10,"40,200",15,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.99,202302,10,"40,200",14,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,905-11,905,11,브릴리언트 화곡,29.29,202302,10,"37,700",13,2022,강서로5가길 37-5,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.97,202205,20,"26,000",4,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.97,202205,20,"26,000",5,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.99,202205,20,"26,000",4,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.97,202205,20,"25,500",2,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.99,202207,22,"25,500",3,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.99,202208,22,"25,500",2,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,26-16,26,16,비전하우스,29.99,202208,22,"26,000",5,2021,화곡로42나길 6-17,,직거래,-
서울특별시 강서구 화곡동,367-73,367,73,세담파크뷰,38.78,202302,6,"39,000",2,2020,가로공원로88길 42,,직거래,-
서울특별시 강서구 화곡동,900-47,900,47,센트럴파크아파트,25.43,202205,18,"33,000",10,2021,강서로7길 52-12,,직거래,-
서울특별시 강서구 화곡동,900-47,900,47,센트럴파크아파트,25.43,202205,18,"33,000",10,2021,강서로7길 52-12,,직거래,-
서울특별시 강서구 화곡동,900-47,900,47,센트럴파크아파트,25.43,202206,2,"33,000",9,2021,강서로7길 52-12,,직거래,-
서울특별시 강서구 화곡동,900-47,900,47,센트럴파크아파트,25.43,202212,25,"33,000",3,2021,강서로7길 52-12,,직거래,-
서울특별시 강서구 화곡동,24-122,24,122,송원오피스텔(24-122),34.83,202205,25,"9,800",3,1995,화곡로42가길 5-6,,중개거래,서울 강서구
서울특별시 강서구 화곡동,914-4,914,4,쌍떼포레,21.67,202303,8,"27,320",5,2021,강서로5나길 56,,직거래,-
서울특별시 강서구 화곡동,46-221,46,221,아인스빌,43.63,202210,14,"15,200",4,2013,까치산로12길 9,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,27.52,202205,12,"38,000",6,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202205,16,"33,000",11,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,27.52,202205,16,"38,000",3,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202205,16,"33,000",11,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202205,19,"33,000",11,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202205,19,"33,000",8,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202205,20,"33,000",10,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202205,26,"33,000",9,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202206,1,"33,000",10,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,27.52,202206,3,"38,000",2,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202206,9,"33,000",10,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202206,13,"33,000",9,2022,곰달래로 112,20220711,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202206,19,"33,000",12,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202206,20,"33,000",5,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202206,21,"33,000",9,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202206,21,"33,000",6,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202207,4,"33,000",7,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202207,6,"33,000",6,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202207,6,"33,000",6,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202207,15,"33,000",8,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202207,18,"33,000",4,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202207,30,"33,000",9,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202208,2,"33,000",8,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,19.35,202208,2,"33,000",7,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202208,2,"33,000",3,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202208,21,"33,000",7,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,918-1,918,1,아줄리움,20.24,202212,31,"33,500",2,2022,곰달래로 112,,직거래,-
서울특별시 강서구 화곡동,1110,1110,0,연우넥스트파크뷰,15.29,202205,11,"15,500",14,2019,화곡로 354-5,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1110,1110,0,연우넥스트파크뷰,15.29,202205,16,"16,000",13,2019,화곡로 354-5,,중개거래,서울 강서구
서울특별시 강서구 화곡동,916-32,916,32,우공팰리스,81.81,202206,21,"25,500",3,2008,강서로7길 82,,중개거래,서울 강서구
서울특별시 강서구 화곡동,Mar-72,72,3,우장산투웨니퍼스트,29.39,202206,28,"22,500",13,2018,화곡로 252,20220713,중개거래,서울 강서구
서울특별시 강서구 화곡동,Mar-72,72,3,우장산투웨니퍼스트,29.39,202207,15,"22,500",13,2018,화곡로 252,,중개거래,서울 강서구
서울특별시 강서구 화곡동,Mar-72,72,3,우장산투웨니퍼스트,29.39,202208,1,"22,000",9,2018,화곡로 252,,중개거래,서울 강서구
서울특별시 강서구 화곡동,Mar-72,72,3,우장산투웨니퍼스트,29.91,202208,22,"21,300",7,2018,화곡로 252,,중개거래,서울 강서구
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,4,"17,600",10,2021,화곡로 289,,직거래,-
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,4,"17,600",10,2021,화곡로 289,,직거래,-
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,4,"17,150",4,2021,화곡로 289,,직거래,-
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,4,"17,900",18,2021,화곡로 289,,직거래,-
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,16,"17,150",5,2021,화곡로 289,,직거래,-
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,22,"17,300",13,2021,화곡로 289,,중개거래,서울 강서구
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,27,"17,900",17,2021,화곡로 289,,직거래,-
서울특별시 강서구 화곡동,987-7,987,7,원타워 5차 오피스텔,17.04,202205,30,"18,850",7,2021,화곡로 289,,직거래,-
